"","NUME","CMR","Data","Temp"
"1709","Intorsura Buzaului","Muntenia","X1976.01.01",5.11928749084473
"1710","Focsani","Moldova","X1976.01.01",9.31060314178467
"1711","Brasov","TransilvaniaS","X1976.01.01",6.67750692367554
"1712","Timisoara","Banat-Crisana","X1976.01.01",9.94361686706543
"1713","Sibiu","TransilvaniaS","X1976.01.01",7.7956166267395
"1714","Fagaras","TransilvaniaS","X1976.01.01",7.42767143249512
"1715","Lacauti","TransilvaniaS","X1976.01.01",1.53786301612854
"1716","Tecuci","Moldova","X1976.01.01",9.1344108581543
"1717","Sf. Gheorghe","TransilvaniaS","X1976.01.01",6.27526044845581
"1718","Deva","Banat-Crisana","X1976.01.01",8.79358863830566
"1719","Sebes","TransilvaniaS","X1976.01.01",8.63808250427246
"1720","Tg. Seciuesc","TransilvaniaS","X1976.01.01",6.15361642837524
"1721","Sannicolau Mare","Banat-Crisana","X1976.01.01",9.88139724731445
"1722","Alba Iulia","TransilvaniaS","X1976.01.01",8.79186344146729
"1723","Baraolt","TransilvaniaS","X1976.01.01",6.33090400695801
"1724","Adjud","Moldova","X1976.01.01",8.79723262786865
"1725","Arad","Banat-Crisana","X1976.01.01",9.61526012420654
"1726","Dumbraveni","TransilvaniaS","X1976.01.01",7.81016445159912
"1727","Barlad","Moldova","X1976.01.01",8.70857524871826
"1728","Tg. Ocna","Moldova","X1976.01.01",7.65706872940063
"1729","Miercurea Ciuc","TransilvaniaS","X1976.01.01",4.48619174957275
"1730","Chisineu Cris","Banat-Crisana","X1976.01.01",9.67657566070557
"1731","Tg. Mures","TransilvaniaS","X1976.01.01",7.9886302947998
"1732","Baisoara","TransilvaniaN","X1976.01.01",3.72104120254517
"1733","Bacau","Moldova","X1976.01.01",8.30945205688477
"1734","Bucin","TransilvaniaS","X1976.01.01",3.41199994087219
"1735","Vaslui","Moldova","X1976.01.01",7.89542484283447
"1736","Stana de Vale","Banat-Crisana","X1976.01.01",3.89638352394104
"1737","Joseni","TransilvaniaS","X1976.01.01",3.9761369228363
"1738","Sarmasu","TransilvaniaS","X1976.01.01",7.39131498336792
"1739","Holod","Banat-Crisana","X1976.01.01",9.21410942077637
"1740","Vladeasa 1800","TransilvaniaN","X1976.01.01",3.70320558547974
"1741","Cluj-Napoca","TransilvaniaN","X1976.01.01",8.1526575088501
"1742","Negresti","Moldova","X1976.01.01",7.83145189285278
"1743","Roman","Moldova","X1976.01.01",7.96616458892822
"1744","Ceahlau Toaca","Moldova","X1976.01.01",5.78627395629883
"1745","Piatra Neamt","Moldova","X1976.01.01",7.61060285568237
"1746","Borod","Banat-Crisana","X1976.01.01",8.07550716400146
"1747","Oradea","Banat-Crisana","X1976.01.01",9.43871212005615
"1748","Bistrita","TransilvaniaN","X1976.01.01",6.45701360702515
"1749","Dej","TransilvaniaN","X1976.01.01",8.24638366699219
"1750","Iasi","Moldova","X1976.01.01",8.29824638366699
"1751","Zalau","TransilvaniaN","X1976.01.01",8.24484920501709
"1752","Cotnari","Moldova","X1976.01.01",7.81030130386353
"1753","Supuru de Jos","TransilvaniaN","X1976.01.01",9.18416404724121
"1754","Iezer","TransilvaniaN","X1976.01.01",2.1083562374115
"1755","Suceava","Moldova","X1976.01.01",6.64030122756958
"1756","Baia Mare","TransilvaniaN","X1976.01.01",7.5368218421936
"1757","Botosani","Moldova","X1976.01.01",7.96558904647827
"1758","Satu Mare","TransilvaniaN","X1976.01.01",9.11520576477051
"1759","Radauti","Moldova","X1976.01.01",6.25797271728516
"1760","Sighetul Marmatiei","TransilvaniaN","X1976.01.01",6.99449300765991
"1761","Zimnicea","Muntenia","X1977.01.01",11.3964385986328
"1762","Turnu Magurele","Muntenia","X1977.01.01",10.9319181442261
"1763","Bechet","Oltenia","X1977.01.01",11.2344655990601
"1764","Mangalia","Dobrogea","X1977.01.01",11.550630569458
"1765","Giurgiu","Muntenia","X1977.01.01",11.3519725799561
"1766","Calafat","Oltenia","X1977.01.01",11.5129585266113
"1767","Alexandria","Muntenia","X1977.01.01",11.2543563842773
"1768","Bailesti","Oltenia","X1977.01.01",11.3109865188599
"1769","Caracal","Oltenia","X1977.01.01",10.9806299209595
"1770","Rosiori de Vede","Muntenia","X1977.01.01",11.0677261352539
"1771","Calarasi","Dobrogea","X1977.01.01",11.1310682296753
"1772","Constanta","Dobrogea","X1977.01.01",11.4546575546265
"1773","Craiova","Oltenia","X1977.01.01",10.5972051620483
"1774","Medgidia","Dobrogea","X1977.01.01",11.1726026535034
"1775","Videle","Muntenia","X1977.01.01",10.8336982727051
"1776","Slatina","Oltenia","X1977.01.01",10.8246030807495
"1777","Baneasa","Muntenia","X1977.01.01",10.9063014984131
"1778","Slobozia","Dobrogea","X1977.01.01",10.8120269775391
"1779","Stolnici","Muntenia","X1977.01.01",10.6269044876099
"1780","Drobeta Turnu-Severin","Oltenia","X1977.01.01",11.3804655075073
"1781","Titu","Muntenia","X1977.01.01",10.4231777191162
"1782","Urziceni","Muntenia","X1977.01.01",10.8068218231201
"1783","Moldova Veche","Banat-Crisana","X1977.01.01",11.4979181289673
"1784","Dragasani","Oltenia","X1977.01.01",10.3261919021606
"1785","Grivita","Dobrogea","X1977.01.01",10.7206296920776
"1786","Jurilovca","Dobrogea","X1977.01.01",11.2235612869263
"1787","Pitesti","Muntenia","X1977.01.01",10.2110681533813
"1788","Tg. Logresti","Oltenia","X1977.01.01",10.0156707763672
"1789","Sf. Gheorghe","Dobrogea","X1977.01.01",11.234712600708
"1790","Targoviste","Muntenia","X1977.01.01",9.99769878387451
"1791","Ploiesti","Muntenia","X1977.01.01",10.3704652786255
"1792","Moraresti","Muntenia","X1977.01.01",9.59306812286377
"1793","Apa Neagra","Oltenia","X1977.01.01",10.0236988067627
"1794","Oravita","Banat-Crisana","X1977.01.01",10.7377262115479
"1795","Tg. Jiu","Oltenia","X1977.01.01",10.1293420791626
"1796","Ramnicu Valcea","Oltenia","X1977.01.01",9.95884895324707
"1797","Semenic","Banat-Crisana","X1977.01.01",6.36671209335327
"1798","Curtea de Arges","Muntenia","X1977.01.01",9.41471195220947
"1799","Buzau","Muntenia","X1977.01.01",10.7856712341309
"1800","Sulina","Dobrogea","X1977.01.01",11.2557811737061
"1801","Tulcea","Dobrogea","X1977.01.01",11.1188764572144
"1802","Gorgova","Dobrogea","X1977.01.01",11.174877166748
"1803","Braila","Dobrogea","X1977.01.01",10.8224658966064
"1804","Tarcu","Banat-Crisana","X1977.01.01",5.20345211029053
"1805","Campulung Muscel","Muntenia","X1977.01.01",8.41473960876465
"1806","Resita","Banat-Crisana","X1977.01.01",10.6426305770874
"1807","Patarlagele","Muntenia","X1977.01.01",9.07441139221191
"1808","Banloc","Banat-Crisana","X1977.01.01",11.315972328186
"1809","Parang","Oltenia","X1977.01.01",6.48789024353027
"1810","Sinaia 1500","Muntenia","X1977.01.01",5.03454780578613
"1811","Ramnicu Sarat","Muntenia","X1977.01.01",10.404767036438
"1812","Caransebes","Banat-Crisana","X1977.01.01",10.4723834991455
"1813","Petrosani","Oltenia","X1977.01.01",7.17427396774292
"1814","Vf. Omu","Muntenia","X1977.01.01",5.03454780578613
"1815","Fundata","Muntenia","X1977.01.01",4.2628493309021
"1816","Predeal","Muntenia","X1977.01.01",4.77742481231689
"1817","Galati","Moldova","X1977.01.01",10.5566301345825
"1818","Lugoj","Banat-Crisana","X1977.01.01",10.6198625564575
"1819","Intorsura Buzaului","Muntenia","X1977.01.01",6.22476720809937
"1820","Focsani","Moldova","X1977.01.01",10.53600025177
"1821","Brasov","TransilvaniaS","X1977.01.01",7.77460289001465
"1822","Timisoara","Banat-Crisana","X1977.01.01",10.7904653549194
"1823","Sibiu","TransilvaniaS","X1977.01.01",8.84087657928467
"1824","Fagaras","TransilvaniaS","X1977.01.01",8.53260231018066
"1825","Lacauti","TransilvaniaS","X1977.01.01",2.84783554077148
"1826","Tecuci","Moldova","X1977.01.01",10.3186025619507
"1827","Sf. Gheorghe","TransilvaniaS","X1977.01.01",7.35052061080933
"1828","Deva","Banat-Crisana","X1977.01.01",9.66506862640381
"1829","Sebes","TransilvaniaS","X1977.01.01",9.57367134094238
"1830","Tg. Seciuesc","TransilvaniaS","X1977.01.01",7.33704090118408
"1831","Sannicolau Mare","Banat-Crisana","X1977.01.01",10.7221918106079
"1832","Alba Iulia","TransilvaniaS","X1977.01.01",9.7135066986084
"1833","Baraolt","TransilvaniaS","X1977.01.01",7.41479444503784
"1834","Adjud","Moldova","X1977.01.01",9.96797275543213
"1835","Arad","Banat-Crisana","X1977.01.01",10.360466003418
"1836","Dumbraveni","TransilvaniaS","X1977.01.01",8.8066577911377
"1837","Barlad","Moldova","X1977.01.01",9.89416408538818
"1838","Tg. Ocna","Moldova","X1977.01.01",8.88243865966797
"1839","Miercurea Ciuc","TransilvaniaS","X1977.01.01",6.00394535064697
"1840","Chisineu Cris","Banat-Crisana","X1977.01.01",10.5174522399902
"1841","Tg. Mures","TransilvaniaS","X1977.01.01",8.94698619842529
"1842","Baisoara","TransilvaniaN","X1977.01.01",4.83304119110107
"1843","Bacau","Moldova","X1977.01.01",9.48832893371582
"1844","Bucin","TransilvaniaS","X1977.01.01",4.91205501556396
"1845","Vaslui","Moldova","X1977.01.01",9.04498672485352
"1846","Stana de Vale","Banat-Crisana","X1977.01.01",4.91276693344116
"1847","Joseni","TransilvaniaS","X1977.01.01",5.85252046585083
"1848","Sarmasu","TransilvaniaS","X1977.01.01",8.40865707397461
"1849","Holod","Banat-Crisana","X1977.01.01",10.0518083572388
"1850","Vladeasa 1800","TransilvaniaN","X1977.01.01",4.70068502426147
"1851","Cluj-Napoca","TransilvaniaN","X1977.01.01",9.13580799102783
"1852","Negresti","Moldova","X1977.01.01",9.12183570861816
"1853","Roman","Moldova","X1977.01.01",9.14506816864014
"1854","Ceahlau Toaca","Moldova","X1977.01.01",7.15591764450073
"1855","Piatra Neamt","Moldova","X1977.01.01",8.81756210327148
"1856","Borod","Banat-Crisana","X1977.01.01",8.81621932983398
"1857","Oradea","Banat-Crisana","X1977.01.01",10.1319999694824
"1858","Bistrita","TransilvaniaN","X1977.01.01",7.67739725112915
"1859","Dej","TransilvaniaN","X1977.01.01",9.27104091644287
"1860","Iasi","Moldova","X1977.01.01",9.43884944915771
"1861","Zalau","TransilvaniaN","X1977.01.01",8.96934223175049
"1862","Cotnari","Moldova","X1977.01.01",9.0612325668335
"1863","Supuru de Jos","TransilvaniaN","X1977.01.01",9.8583288192749
"1864","Iezer","TransilvaniaN","X1977.01.01",3.21983551979065
"1865","Suceava","Moldova","X1977.01.01",7.87197256088257
"1866","Baia Mare","TransilvaniaN","X1977.01.01",8.37493133544922
"1867","Botosani","Moldova","X1977.01.01",9.22183609008789
"1868","Satu Mare","TransilvaniaN","X1977.01.01",9.88093185424805
"1869","Radauti","Moldova","X1977.01.01",7.54950666427612
"1870","Sighetul Marmatiei","TransilvaniaN","X1977.01.01",7.87016439437866
"1871","Zimnicea","Muntenia","X1978.01.01",10.6101913452148
"1872","Turnu Magurele","Muntenia","X1978.01.01",10.1378688812256
"1873","Bechet","Oltenia","X1978.01.01",10.4867763519287
"1874","Mangalia","Dobrogea","X1978.01.01",11.1884698867798
"1875","Giurgiu","Muntenia","X1978.01.01",10.5245084762573
"1876","Calafat","Oltenia","X1978.01.01",10.5529508590698
"1877","Alexandria","Muntenia","X1978.01.01",10.5004367828369
"1878","Bailesti","Oltenia","X1978.01.01",10.4722681045532
"1879","Caracal","Oltenia","X1978.01.01",10.1934700012207
"1880","Rosiori de Vede","Muntenia","X1978.01.01",10.2855739593506
"1881","Calarasi","Dobrogea","X1978.01.01",10.4329776763916
"1882","Constanta","Dobrogea","X1978.01.01",11.0124588012695
"1883","Craiova","Oltenia","X1978.01.01",9.70191287994385
"1884","Medgidia","Dobrogea","X1978.01.01",10.6260652542114
"1885","Videle","Muntenia","X1978.01.01",9.99073791503906
"1886","Slatina","Oltenia","X1978.01.01",9.90688514709473
"1887","Baneasa","Muntenia","X1978.01.01",10.1281147003174
"1888","Slobozia","Dobrogea","X1978.01.01",10.1330051422119
"1889","Stolnici","Muntenia","X1978.01.01",9.57688522338867
"1890","Drobeta Turnu-Severin","Oltenia","X1978.01.01",10.3439073562622
"1891","Titu","Muntenia","X1978.01.01",9.50789642333984
"1892","Urziceni","Muntenia","X1978.01.01",10.0553274154663
"1893","Moldova Veche","Banat-Crisana","X1978.01.01",10.2710113525391
"1894","Dragasani","Oltenia","X1978.01.01",9.29806041717529
"1895","Grivita","Dobrogea","X1978.01.01",9.96322441101074
"1896","Jurilovca","Dobrogea","X1978.01.01",10.762622833252
"1897","Pitesti","Muntenia","X1978.01.01",9.20770454406738
"1898","Tg. Logresti","Oltenia","X1978.01.01",9.19579219818115
"1899","Sf. Gheorghe","Dobrogea","X1978.01.01",10.8511753082275
"1900","Targoviste","Muntenia","X1978.01.01",8.98120212554932
"1901","Ploiesti","Muntenia","X1978.01.01",9.42871570587158
"1902","Moraresti","Muntenia","X1978.01.01",8.5600004196167
"1903","Apa Neagra","Oltenia","X1978.01.01",9.32874298095703
"1904","Oravita","Banat-Crisana","X1978.01.01",9.49355220794678
"1905","Tg. Jiu","Oltenia","X1978.01.01",9.37379741668701
"1906","Ramnicu Valcea","Oltenia","X1978.01.01",8.9492073059082
"1907","Semenic","Banat-Crisana","X1978.01.01",5.25491809844971
"1908","Curtea de Arges","Muntenia","X1978.01.01",8.3755464553833
"1909","Buzau","Muntenia","X1978.01.01",9.93581962585449
"1910","Sulina","Dobrogea","X1978.01.01",10.7766122817993
"1911","Tulcea","Dobrogea","X1978.01.01",10.4748630523682
"1912","Gorgova","Dobrogea","X1978.01.01",10.6280603408813
"1913","Braila","Dobrogea","X1978.01.01",10.041693687439
"1914","Tarcu","Banat-Crisana","X1978.01.01",3.99254107475281
"1915","Campulung Muscel","Muntenia","X1978.01.01",7.39560127258301
"1916","Resita","Banat-Crisana","X1978.01.01",9.4699182510376
"1917","Patarlagele","Muntenia","X1978.01.01",8.08658504486084
"1918","Banloc","Banat-Crisana","X1978.01.01",10.2504367828369
"1919","Parang","Oltenia","X1978.01.01",5.35841512680054
"1920","Sinaia 1500","Muntenia","X1978.01.01",4.03210401535034
"1921","Ramnicu Sarat","Muntenia","X1978.01.01",9.37748622894287
"1922","Caransebes","Banat-Crisana","X1978.01.01",9.29401683807373
"1923","Petrosani","Oltenia","X1978.01.01",6.09882497787476
"1924","Vf. Omu","Muntenia","X1978.01.01",4.03210401535034
"1925","Fundata","Muntenia","X1978.01.01",3.33437156677246
"1926","Predeal","Muntenia","X1978.01.01",3.80770492553711
"1927","Galati","Moldova","X1978.01.01",9.74961757659912
"1928","Lugoj","Banat-Crisana","X1978.01.01",9.60797786712646
"1929","Intorsura Buzaului","Muntenia","X1978.01.01",5.36617469787598
"1930","Focsani","Moldova","X1978.01.01",9.61139297485352
"1931","Brasov","TransilvaniaS","X1978.01.01",6.71811485290527
"1932","Timisoara","Banat-Crisana","X1978.01.01",9.80617523193359
"1933","Sibiu","TransilvaniaS","X1978.01.01",7.75062847137451
"1934","Fagaras","TransilvaniaS","X1978.01.01",7.34196710586548
"1935","Lacauti","TransilvaniaS","X1978.01.01",2.11538243293762
"1936","Tecuci","Moldova","X1978.01.01",9.39144802093506
"1937","Sf. Gheorghe","TransilvaniaS","X1978.01.01",6.45030069351196
"1938","Deva","Banat-Crisana","X1978.01.01",8.7876501083374
"1939","Sebes","TransilvaniaS","X1978.01.01",8.57286930084229
"1940","Tg. Seciuesc","TransilvaniaS","X1978.01.01",6.3966121673584
"1941","Sannicolau Mare","Banat-Crisana","X1978.01.01",9.69778728485107
"1942","Alba Iulia","TransilvaniaS","X1978.01.01",8.69330596923828
"1943","Baraolt","TransilvaniaS","X1978.01.01",6.34702205657959
"1944","Adjud","Moldova","X1978.01.01",8.87423515319824
"1945","Arad","Banat-Crisana","X1978.01.01",9.43661212921143
"1946","Dumbraveni","TransilvaniaS","X1978.01.01",7.74344253540039
"1947","Barlad","Moldova","X1978.01.01",9.06877040863037
"1948","Tg. Ocna","Moldova","X1978.01.01",8.00655746459961
"1949","Miercurea Ciuc","TransilvaniaS","X1978.01.01",5.15068292617798
"1950","Chisineu Cris","Banat-Crisana","X1978.01.01",9.58174896240234
"1951","Tg. Mures","TransilvaniaS","X1978.01.01",7.87193965911865
"1952","Baisoara","TransilvaniaN","X1978.01.01",3.89524579048157
"1953","Bacau","Moldova","X1978.01.01",8.58016395568848
"1954","Bucin","TransilvaniaS","X1978.01.01",4.00459003448486
"1955","Vaslui","Moldova","X1978.01.01",8.28221321105957
"1956","Stana de Vale","Banat-Crisana","X1978.01.01",3.99562835693359
"1957","Joseni","TransilvaniaS","X1978.01.01",4.74194002151489
"1958","Sarmasu","TransilvaniaS","X1978.01.01",7.21860647201538
"1959","Holod","Banat-Crisana","X1978.01.01",9.06284141540527
"1960","Vladeasa 1800","TransilvaniaN","X1978.01.01",3.7328143119812
"1961","Cluj-Napoca","TransilvaniaN","X1978.01.01",7.84849739074707
"1962","Negresti","Moldova","X1978.01.01",8.27874279022217
"1963","Roman","Moldova","X1978.01.01",8.35415267944336
"1964","Ceahlau Toaca","Moldova","X1978.01.01",6.238196849823
"1965","Piatra Neamt","Moldova","X1978.01.01",7.99387979507446
"1966","Borod","Banat-Crisana","X1978.01.01",7.75035524368286
"1967","Oradea","Banat-Crisana","X1978.01.01",9.05863380432129
"1968","Bistrita","TransilvaniaN","X1978.01.01",6.46557378768921
"1969","Dej","TransilvaniaN","X1978.01.01",8.15923500061035
"1970","Iasi","Moldova","X1978.01.01",8.80087471008301
"1971","Zalau","TransilvaniaN","X1978.01.01",7.73163938522339
"1972","Cotnari","Moldova","X1978.01.01",8.29666709899902
"1973","Supuru de Jos","TransilvaniaN","X1978.01.01",8.73530101776123
"1974","Iezer","TransilvaniaN","X1978.01.01",2.22792339324951
"1975","Suceava","Moldova","X1978.01.01",6.99338817596436
"1976","Baia Mare","TransilvaniaN","X1978.01.01",7.18519115447998
"1977","Botosani","Moldova","X1978.01.01",8.42652988433838
"1978","Satu Mare","TransilvaniaN","X1978.01.01",8.75964450836182
"1979","Radauti","Moldova","X1978.01.01",6.6275954246521
"1980","Sighetul Marmatiei","TransilvaniaN","X1978.01.01",6.757568359375
"1981","Zimnicea","Muntenia","X1979.01.01",11.3361921310425
"1982","Turnu Magurele","Muntenia","X1979.01.01",10.8636989593506
"1983","Bechet","Oltenia","X1979.01.01",11.1553421020508
"1984","Mangalia","Dobrogea","X1979.01.01",12.1129312515259
"1985","Giurgiu","Muntenia","X1979.01.01",11.2644653320312
"1986","Calafat","Oltenia","X1979.01.01",11.2538356781006
"1987","Alexandria","Muntenia","X1979.01.01",11.1998634338379
"1988","Bailesti","Oltenia","X1979.01.01",11.1780548095703
"1989","Caracal","Oltenia","X1979.01.01",10.9194793701172
"1990","Rosiori de Vede","Muntenia","X1979.01.01",11.0219449996948
"1991","Calarasi","Dobrogea","X1979.01.01",11.3410139083862
"1992","Constanta","Dobrogea","X1979.01.01",11.9913969039917
"1993","Craiova","Oltenia","X1979.01.01",10.4803838729858
"1994","Medgidia","Dobrogea","X1979.01.01",11.641040802002
"1995","Videle","Muntenia","X1979.01.01",10.6838359832764
"1996","Slatina","Oltenia","X1979.01.01",10.6740274429321
"1997","Baneasa","Muntenia","X1979.01.01",10.6292324066162
"1998","Slobozia","Dobrogea","X1979.01.01",11.0502462387085
"1999","Stolnici","Muntenia","X1979.01.01",10.3336715698242
"2000","Drobeta Turnu-Severin","Oltenia","X1979.01.01",11.2313146591187
"2001","Titu","Muntenia","X1979.01.01",10.2868223190308
"2002","Urziceni","Muntenia","X1979.01.01",10.7618360519409
"2003","Moldova Veche","Banat-Crisana","X1979.01.01",11.2345476150513
"2004","Dragasani","Oltenia","X1979.01.01",10.1035070419312
"2005","Grivita","Dobrogea","X1979.01.01",10.8441371917725
"2006","Jurilovca","Dobrogea","X1979.01.01",11.698657989502
"2007","Pitesti","Muntenia","X1979.01.01",10.0135612487793
"2008","Tg. Logresti","Oltenia","X1979.01.01",10.0784931182861
"2009","Sf. Gheorghe","Dobrogea","X1979.01.01",11.8425207138062
"2010","Targoviste","Muntenia","X1979.01.01",9.91854763031006
"2011","Ploiesti","Muntenia","X1979.01.01",10.2527122497559
"2012","Moraresti","Muntenia","X1979.01.01",9.40336990356445
"2013","Apa Neagra","Oltenia","X1979.01.01",10.3242464065552
"2014","Oravita","Banat-Crisana","X1979.01.01",10.6225481033325
"2015","Tg. Jiu","Oltenia","X1979.01.01",10.2569313049316
"2016","Ramnicu Valcea","Oltenia","X1979.01.01",9.77580833435059
"2017","Semenic","Banat-Crisana","X1979.01.01",6.18334245681763
"2018","Curtea de Arges","Muntenia","X1979.01.01",9.22024631500244
"2019","Buzau","Muntenia","X1979.01.01",10.7666578292847
